caption,label
요즘 빠진 노 아이라인 내추럴 메이쿠옵🧡  베이스 yunjac.official  #연작 롱웨어 포슬린 쿠션 파데 1호  눈썹 hince_official  #힌스 시그니처 브로우 펜슬 &브로우 쉐이퍼 모두 그레이브라운  아이섀도우 maccosmetics  #맥 트래블 익스클루시브(면세전용) 소바  소프트브라운  올브론즈노브라운  마스카라 naming.cosmetic  #네이밍 터치업 래쉬 메이커 마스카라 픽서&블랙 마스카라 . . #메이크업 #데일리메이크업 #내추럴메이크업 #노아이라이너 #노아이라인 #마스카라 #브로우카라 #브로우쉐이퍼 #눈썹결 #마스카라픽서 #쿠션 #꾸안꾸 #노렌즈 #노렌즈메이크업 #꾸안꾸메이크업 #motd #eotd #daily #makeup #mua #noeyeliner #cosmetics,0
스포했던 신상 틴트는?  헤라였습니다!!👏🏻👏🏻👏🏻 따끈한 신상인데 역시 인기가.. - #헤라 #센슈얼프레쉬누드틴트  손발색 올리자마자 디엠으로 많이 물어보셨는데  역시 헤라는 보자마자 티가 나나봐요ᄏᄏᄏᄏ 헤라인걸 바로 눈치채시더라구요!! 역시 헤라 색감은 독.보.적. 여러분들은 어쩔수없는 립덕..후?😁 - 헤라에서 처음 선보이는 얇은 글로시 텍스처 투명한 발색이구요! 시간이 지날수록 밀착되는 스타일이라 마스크 쓰고 바르기에도 괜찮았어요 특히 케이스.. 넘 예쁨!! - 이름을 너무나도 잘 지었다 생각한게 프레쉬 👉🏻 맑고 생생한 컬러감 누드 👉🏻 얇고 투명하게 발리는 텍스처 자연광 받으면 은은하게 빛나 더 예쁜 립입니다요ᅲᅲ - 그때 댓글과 디엠으로 가장 많이 뽑아주신 베스트 3컬러 발라봤습니다 내추럴한 베어 메이크업에 딱일듯한 그 청초함.. 근데 또 시크한 색감 [233호 퓨어타투] 생기있는 데일리코랄 [407 베어루트] 청순세련된 카멜베이지 [465 나인티즈] 레트로 감성 레드브라운 개인적으로 138호 베티도 예쁘네요   - 지금 롯데온 런칭 기획전으로 혜택이 젤 좋더라구요!!  구입하실 분들은 참고해주세요😎 - herabeauty_official  #리미립#헤라립#립스타그램#틴트추천,0
#모레모 #제품협찬 🧴  잦은 뿌리염색으로 지치고 상해있는 모발 위쪽까지 케어해줄 수 있는 모레모 #라이트애즈에어트리트먼트 🧖🏻‍♀️ 두피부터 모발끝까지 사용 할 수 있는 실리콘 프리 제품으로 모발 탄력부터 두피까지 상쾌하게 케어해주는 느낌이 너무 좋더라구요 !  /  #라이트애즈에어 #모레모 #트리트먼트 #실리콘프리트리트먼트 #두피트리트먼트 #모레모트리트먼트 #손상모케어 #헤어케어,0
#CRYSTAL #HAIR #HAIRPACK  크리스탈 헤어팩 별처럼 아름답게 빛나라✨  수분과 탄력을 개선하는 헤어팩으로 잦은 염 탈색을 하시는 분들에게 효과적입니다.  고농축 단백질 자연유래 식물성 추출물을 다량 함유.  Luce Sicut Stellae  #LUSIS #루시스 #헤어제품 #단백질케어 #모발보호 #머릿결 #촉촉함 #모발관리 #여자머리스타일 #헤어케어  #손상모 #천연오일 #머릿결관리 #극손상모 #탈모샴푸 #트리트먼트 #머리카락 #헤어팩,0
여성 탈모의 정답을 찾다🔎  풍성한 머릿결과 함께 넘치는 자신감! 완벽한 바이탈 밸런싱을 위한 선택  더이상 망설이지 말고 She'z 하세요  #두피케어 #두피케어샴푸 #탈모샴푸 #극손상 #탈모 #헤어케어 #여성탈모 #모발관리 #여성머리스타일 #린스 #헤어스타그램 #샴푸 #탈모방지샴푸 #탈모샴푸추천 #정수리탈모 #탈모예방 #머릿결관리 #여자머리추천,0
듬뿍 담긴 허브의 힘! 오프레시샴푸🌿  지성두피  건성모발  탈모증상 등 모발 고민을 가득 담긴 허브의 힘으로 깨끗하게 씻어내자! ᕕ( ᐛ )ᕗ   #헤어플러스 #오프레시샴푸  #모발관리 #헤어케어 #샴푸 #탈모샴푸 #지성두피 #두피각질 #헤어제품  #에센스추천 #머릿결 #머릿결관리 #극손상모 #트리트먼트 #헤어스타그램 #모발보호 #단백질 #여자머리스타일 #여자머리,0
(2.25 - 03.08 pm 2:59까지) ❤여성탈모 맞춤케어 신제품 SHE'Z  🎁 쉬즈샴푸 1차 완판기념 1 1 행사 중!  🌺자연에서 찾은 여성 탈모의 정답  SHE'Z 🕵  여성을 위한 바이탈 밸런싱 레시피로 머릿결에 흐르는 새로운 활력과 건강한 탄력을 같이 느껴보세요💪💪    #여성탈모 #탈모샴푸 #탈모 #극손상 #머리카락 #머릿결관리 #탈모예방 #정수리탈모 #여자탈모 #머리빠짐 #모발관리 #헤어케어 #헤어스타그램 #샴푸 #샴푸추천 #향기좋은샴푸 #탈모샴푸추천 #탈모케어 #탈모관리 #탈모치료,0
허리까지 내려오는 긴 생머리ᴗ·̮ᴗ 이번주에 드뎌 머리 하러 갑니당 두근두근  💕 • 아비다선 샴푸는 벌써 두통째 사용하고 있는데 긴머리는 꾸준히 관리하지 않으면 영양이 쉽게 빠질 수 있어서 두피 손상 예방을 위해 꾸준히 사용중이에요:•) 향도 좋은데 기능도 좋아서 남성분들께도 추천드려요! 여성 남성 지성용으로 나뉘어져있으니 자신에게 맞는 걸로 추천드릴게요!🧒🏻✨ • avidasun_official  #아비다선 #샴푸 #헤어케어 #헤어관리,0
 #테라피션 🍃🌸     퍼퓸 리페어 솔루션 케어 라인 ◡̈    극손상모와 탈모성 두피를 한 번에 케어할 수 있는 저자극 기능성 샴푸 데미지 리페어 세라좀 🧴     향료. 조향 연구소 미센트와 함께하여 안전하고 풍성한 향기로움이 하루 종일 유지되어 기분까지 상쾌해져서 너무 만족스러워요 !     ▫️셀페이트 및 실리콘 0% ▫️저자극 두피 세정 ▫️자연 유래 계면활성제     '세라좀 DDS' 핵심 성분이 함유되어 모발 큐티클 개선 및 유실된 영양까지 보충해주니 샴푸 하나만 단독으로 사용했는데도 염색이나 펌으로 손상된 푸석푸석한 머리카락을 윤기 있고 탄력 있는 모발로 만들어준답니다ෆ     . . . 🏷 테라피션 therapytion_official     _     #천연샴푸 #샴푸추천 #헤어제품 #헤어케어 #두피샴푸 #약산성샴푸 #무실리콘샴푸 #임산부샴푸 #퍼퓸샴푸 #향기좋은샴푸 #천연계면활성제샴푸 #두피샴푸추천 #천연샴푸추천    ,0
   헤어 케어 받으러 갈때마다  두피가 빨갛다고 걱정해 주셔서 자주 받으러 갔었는데  요즘은 어디 나가기도 무서워서 😖 집에서 열심히 관리 중이랍니다 !   이것 저것 머리에 바르고 나면  상쾌한 느낌 보다는 금방 머리가 기름지는 느낌인데  헤어토닉은 예민한 지성 피부인 저에게  정말 딱 맞는 케어 제품인거 같아요 매일 샤워하고 요거 하나만 칙칙 두피에 뿌려 사용 중이랍니다💚  쿨링감이 오래 남아 있어 상쾌한 기분이 들었고  무엇보다 오일리하거나 끈적이지 않은 라이트한 느낌이라 너무 너무 좋았습니다 .. 🥺  가지고 다니면서 스트레스 받을때마다 두피에 뿌리고 싶은 기분.. 🪄  시코르 매장에도 입점 되었다고 하니  다 쓰면 언능 달려가서 사야겠어요 🤎☺️  #테라피션 #두피관리 #두피케어 #천연성분 #헤어제품 #두피스케일링 #헤어미스트 #홈관리 #집에서관리하기 #두피건강 #🪄,0
오늘의 #외박파우치 아이템들🌝 ᅠ 🌜 mintfactory_official #워터리쉬베이시스앰플 메이크업 레슨 할 때 이미 한 통 다 쓰고 집에서는 따로 하나 쓰는 앰플! 수분감 확실하고 속건조 잘잡아주면서 메이크업 전에 발라도 밀림 없어요👍🏻 유분보다 수분감 위주라서 수부지 분들에게 강추하는 앰플❕ ᅠ 🌜 skinnlab_official #베리어덤인텐시브크림  원래 여름-가을에는 #메디시카카밍크림 잘 썼는데 요게 더 꾸덕하고 촉촉해서 겨울엔 요걸로 잘 쓰는중~~ 크림에 알갱이가 느껴지는데 문질문질하면 싹 녹아요. 보습감 좋아서 조금만 발라도됨🌝 가벼운 튜브 패키지라 갖고다니기 딱 좋은 보습 크림! ᅠ 🌜 skinnlab_official #베리어덤데일리선스크린  베리어덤 크림 쓰다가 좋길래 뜯어본 같은 라인의 선크림. 베리어덤 라인인 만큼 보습이 잘되는 선크림이고 하얗게 되거나 뜨지 않아요! 촉촉하게 싹 흡수되는 텍스쳐~~ 밀림도 없고 무난무난 메이크업 전에 바르기 좋아요 ᅠ 🌜 lorealparis #엑스트라오디네리오일엑스트라리치  극극극극손상 모발인 나에게 헤어에센스&오일은 필수템🥲 샴푸 후 살짝 젖은 상태에서 드라이전에 모발 끝부분에 전체적으로 충분히 발라주면 드라이하고나서 바삭거리고 부푸는게 아니라 차분하게 빗길 정도(!)로 잘 마릅니당. 향은 약하진 않은데 독한 향이 아니라서 괜춘 ᅠ 🌜 lamer.korea #더립밤 저의 최애 립밤🤍🤍🤍 꾸덕한 밤이 팟에 들어있는데  자기 전에 두껍게 바르고 자면 아침까지 입술 쫀득 보들✨ 향이 말로 설명하기 어려운 달달(머리아픈 달달🙅🏻‍♀️)한 설탕향..? 같아서 바를때마다 기분 좋아져요!! 이것만 잘 챙겨발라도 입술 각질..? 그게 뭐쥬🙄 ᅠ ᅠ 기본적인 스킨케어와 헤어케어 등 제품들은 거의 매번 요렇게 챙겨다니고 (제주도 갈때도 똑같이 챙겼었어용) 오늘 차에서 급하게 슥슥 한 메이크업이 아주 맘에 들어서 내일 영상으로 찍어 올릴 예정😆 . . #스킨케어#나이트케어#헤어케어#스킨케어추천#앰플추천#보습크림#선크림추천#헤어오일#립밤#skincare#whatsinmypouch,0
  #제품협찬   믿쓰템 모레모에서 출시된 두피까지 사용 가능한 라이트에즈에어트리트먼트 (⁎˃ᆺ˂)♥   이 구역의 옥수수수염차인 저인데 실리콘프리에다가 산뜻한 사용감으로 뿌리까지 케어가능해서 넘나리 조은것 ❣️✨✨   #라이트애즈에어 #모레모 #트리트먼트 #실리콘프리트리트먼트 #두피트리트먼트 #모레모트리트먼트 #손상모 #손상모케어 #헤어 #헤어케어 #올리브영추천템 #탈모기능성트리트먼트 #산뜻한트리트먼트 #손상모트리트먼트 #뿌리염색모트리트먼트  ,0
기분좋은 금요일 ✨ #르라보 소속직원 추천 #최애 #뷰티템   🏷 르 라보의 #히노끼 #헤어 #컨디셔너 는 이미 #MyVogue 에서 가수 #선미 님이 찐으로 소개해주셔서 너무 유명하지만  샴푸는 포뮬라가 무겁지 않아 참 좋고요. #메이슨피어슨 #빗 은 #박민영 배우님 유튜브에서 보고 머리 엉킴이 한참 고민이던 찬라에 샀는데 이젠 이 빗 없인 머리를 못 빗겠어서 좋은건 널리 알리려고 올려봅니다. #내돈내산  . . . . . . . . . .  #lelabo #뷰티 #뷰티스타그램 #뷰티그램 #뷰티팁 #뷰티인스타 #뷰티꿀팁 #beauty #lelabofragrances #르라보컨디셔너 #masonpearson #헤어케어 #르라보히노끼 #lelabohinoki #hinoki #scent #fragrance,0
가늘어지고 빠지는 머리카락?  여성과 남성의 탈모는 다릅니다.  완벽한 여성 두피 리바이탈라이징 솔루션!  풍성한 머릿결과 함께 넘치는 자신감  She'z🌺  #여성탈모 #탈모샴푸 #탈모 #극손상 #머리카락 #머릿결관리 #탈모예방 #정수리탈모 #여자탈모 #머리빠짐 #모발관리 #헤어케어 #헤어스타그램 #샴푸 #샴푸추천 #향기좋은샴푸 #탈모샴푸추천 #탈모케어 #탈모관리 #탈모치료,0
입니다  긴머리 때 잦은 염색 때문에 건조하고 푸석해져있던 머릿결😭 도브 인텐스 리페어 라인과 너리싱 오일케어 라인을 사용해 관리중이에요! 확실히 건강하게 관리되는 것 같아요🥴  도브의 특징인 은은하게 나는 향과 다양한 종류로 구성되어 있어서 취향에 맞게 사용할 수 있어요 ☺️  스칼프 너리싱과 데일리 샤인라인도 3월 리뉴얼 출시 예정이라는데 기대 즁👀  #도브 #도브샴푸 #도브컨디셔너 #도브헤어에센스 #도브헤어세럼 #헤어케어 #샴푸 #컨디셔너 #헤어에센스 #헤어세럼 #모발관리,0
두피에 닿으면 어쩌지..? 실리콘프리로 걱정할 필요없이!  라이트애즈에어로  가벼운 하루를 시작해보세요❤  #실리콘프리로 #걱정없이 #두피케어 #산뜻하게 #손상모케어,0
. 혹시 손상된 모발 관리 어떻게 하고 계시나요? 손상된 모발의 원인은 단백질 부족 이라는거! 알고 계셨나요???😭  단백질 폭탄 케어로 완성하는  손상 모발 집중 관리 !💝 애터미 헤어 리페어 세트가 도와드릴게요 :) 식물성 단백질을 포함한 애터미만의!!! 손상 모발 솔루션 'CMC코드'로 매끄럽고 탄력있는 아름다움💆🏻‍♀️✨  ✔️극손상모발  ✔️빗질이 안되는 모발  ✔️건조한 모발  ✔️집중관리가필요한 모발 이런 분들께 추천 드립니다 !👍🏻  소중한 모발 한~올 한~올 힘있게 채우는 단백질 케어 솔루션! ---------------------------- 지금 애터미 공식 쇼핑몰에서 만나보세요🛍  ▪애터미 프로틴 헤어 리페어 세트 / 1set (샴푸 트리트먼트 헤어에센스) / 45 500원 / 22 800PV  atomy_instalog  #애터미 #믿고쓰는애터미 #소비자중심경영 #CCM  #프로틴헤어리페어세트 #헤어제품추천 #단백질케어 #헤어케어  #머릿결관리 #손상모발용 #뷰티템 #코덕#애터미인스타로그,0
. botalab 🌿 Filled with nature.  하루의 시작과 끝은 보타랩과 함께  오늘보다 더 나은 내일의 피부를 위한 섬세한 데일리 루틴  보타랩과 함께 하세요  From left to right:  ✔️보타랩 슈아멜 바디 워시 ✔️보타랩 슈아멜 바디 크림 ✔️보타랩 슈아멜 바디 스크럽 ✔️보타랩 데저티콜라 샴푸 ✔️보타랩 데저티콜라 워터트리트먼트    #botalab #보타랩 #데저티콜라 #슈아멜,0
#유료광고 끈적임 없이 산뜻한 텍스처지만 손상모를 빠르게 케어해주는 로레알파리 브라운 오일🤎 . 손상모라 헤어 끝에는 진짜... 거의 치덕치덕 수준으로 많이 바르는데 떡짐 없이 부드럽게 정돈되는 제품이에요. 샴푸 전과 드라이전  후 멀티로 사용 가능한데 머리 푸석하면 드라이 진짜 안 먹는 거 아시죠    드라이 전 먼저 건강하게 케어해주고 드라이 후 한 번 더 윤기를 더해주면 스타일링이 보다 수월하더라구요🧡 . 올리브영 2월 한달 간 브라운 오일 올리브영 세트를 30% 할인가 13 300원에 겟 할 수 있고 미니 오일도 증정이에요 날은 꽤 풀렸지만 여전히 건조한 요즘 로레알파리 헤어 오일로 간편하게 홈케어해보세요🥰 . . . . . #로레알파리 #한소희오일 #로레알헤어오일 #올리브영 #헤어오일 #홈케어 #한소희 #올리브영추천템 #헤어케어 #헤어관리 #머릿결관리 #홈케어추천 #홈케어관리,0
